store_id,item_id,cluster,cluster_label,average_demand,demand_variability,coefficient_of_variation,forecast_error,absolute_forecast_error,forecast_demand,recommended_stock
store_38,item_1,1,Permintaan Tinggi,34.34,8.29,0.2414,12.72,12.72,21.62,41
store_38,item_10,1,Permintaan Tinggi,30.57,7.78,0.2546,6.21,6.25,24.36,44
store_38,item_11,0,Permintaan Rendah,10.35,3.85,0.3716,-8.34,8.36,18.69,39
store_38,item_12,1,Permintaan Tinggi,29.76,7.98,0.2681,5.1,5.36,24.65,45
store_38,item_13,1,Permintaan Tinggi,35.04,9.1,0.2596,11.89,11.89,23.15,43
store_38,item_14,1,Permintaan Tinggi,29.75,7.91,0.2658,4.56,4.87,25.19,45
store_38,item_15,0,Permintaan Rendah,13.83,4.61,0.3336,-10.33,10.33,24.15,44
store_38,item_16,0,Permintaan Rendah,8.84,3.72,0.4209,-10.87,10.87,19.71,40
store_38,item_17,1,Permintaan Tinggi,30.89,7.67,0.2481,10.15,10.15,20.74,41
store_38,item_18,0,Permintaan Rendah,27.7,7.13,0.2574,3.99,4.31,23.71,44
store_38,item_19,1,Permintaan Tinggi,27.91,6.21,0.2226,5.15,5.28,22.76,43
store_38,item_2,0,Permintaan Rendah,16.91,4.57,0.27,-7.12,7.18,24.03,44
store_38,item_20,1,Permintaan Tinggi,30.34,8.42,0.2777,7.25,7.25,23.09,43
store_38,item_21,0,Permintaan Rendah,11.02,3.8,0.345,-13.71,13.71,24.72,45
store_38,item_22,0,Permintaan Rendah,18.57,5.64,0.3039,-7.05,7.08,25.62,45
store_38,item_23,1,Permintaan Tinggi,34.03,8.4,0.2468,11.19,11.19,22.84,43
store_38,item_24,0,Permintaan Rendah,12.31,4.77,0.3876,-12.44,12.44,24.75,45
store_38,item_25,1,Permintaan Tinggi,32.57,8.38,0.2571,8.83,8.83,23.74,44
store_38,item_26,1,Permintaan Tinggi,25.34,6.96,0.2745,-4.97,5.25,30.31,50
store_38,item_27,0,Permintaan Rendah,17.77,5.52,0.3109,-3.43,3.97,21.19,41
store_38,item_28,0,Permintaan Rendah,10.57,3.73,0.3527,-14.64,14.64,25.21,45
store_38,item_29,0,Permintaan Rendah,17.15,4.64,0.2704,-4.74,4.91,21.9,42
store_38,item_3,0,Permintaan Rendah,19.39,5.74,0.2962,-2.11,3.25,21.5,41
store_38,item_30,0,Permintaan Rendah,17.84,5.19,0.2909,-2.4,3.56,20.25,40
store_38,item_31,1,Permintaan Tinggi,28.04,6.82,0.2433,3.06,3.67,24.98,45
store_38,item_32,0,Permintaan Rendah,25.99,7.56,0.2909,3.16,3.66,22.84,43
store_38,item_33,1,Permintaan Tinggi,32.27,7.64,0.2367,7.39,7.42,24.87,45
store_38,item_34,1,Permintaan Tinggi,32.29,7.91,0.2449,9.41,9.41,22.88,43
store_38,item_35,0,Permintaan Rendah,21.23,5.47,0.2579,-4.95,5.05,26.18,46
store_38,item_36,0,Permintaan Rendah,12.36,4.34,0.3509,-10.15,10.15,22.52,42
store_38,item_37,0,Permintaan Rendah,27.41,7.12,0.2599,6.74,6.79,20.67,41
store_38,item_38,1,Permintaan Tinggi,29.29,7.25,0.2474,5.17,5.33,24.12,44
store_38,item_39,0,Permintaan Rendah,24.08,6.36,0.2643,5.05,5.19,19.03,39
store_38,item_4,0,Permintaan Rendah,16.29,5.3,0.3256,-6.56,6.61,22.85,43
store_38,item_40,1,Permintaan Tinggi,29.5,7.55,0.2558,7.34,7.36,22.16,42
store_38,item_41,0,Permintaan Rendah,22.51,6.01,0.2672,-6.48,6.54,28.98,49
store_38,item_42,0,Permintaan Rendah,22.83,5.89,0.2582,0.03,2.8,22.8,43
store_38,item_43,0,Permintaan Rendah,20.03,4.99,0.2491,-2.16,3.08,22.2,42
store_38,item_44,0,Permintaan Rendah,9.91,3.9,0.3938,-11.17,11.17,21.08,41
store_38,item_45,0,Permintaan Rendah,24.25,6.21,0.256,3.72,4.08,20.53,40
store_38,item_46,0,Permintaan Rendah,12.05,3.82,0.3165,-8.57,8.58,20.63,40
store_38,item_47,1,Permintaan Tinggi,34.12,7.88,0.2311,9.42,9.42,24.7,45
store_38,item_48,0,Permintaan Rendah,11.71,4.19,0.3574,-13.61,13.61,25.32,45
store_38,item_49,0,Permintaan Rendah,13.9,4.17,0.3001,-8.64,8.67,22.55,42
store_38,item_5,1,Permintaan Tinggi,30.42,7.24,0.2379,5.64,5.88,24.78,45
store_38,item_50,0,Permintaan Rendah,10.13,3.96,0.3913,-11.59,11.59,21.72,42
store_38,item_6,0,Permintaan Rendah,17.99,4.96,0.2755,-4.22,4.47,22.21,42
store_38,item_7,0,Permintaan Rendah,16.33,4.83,0.2955,-6.85,6.94,23.18,43
store_38,item_8,0,Permintaan Rendah,23.19,5.94,0.256,0.86,2.74,22.33,42
store_38,item_9,0,Permintaan Rendah,12.54,4.12,0.3286,-12.52,12.52,25.06,45
store_39,item_1,1,Permintaan Tinggi,49.39,11.34,0.2295,21.63,21.63,27.76,48
store_39,item_10,1,Permintaan Tinggi,43.67,11.43,0.2618,17.93,17.93,25.74,46
store_39,item_11,0,Permintaan Rendah,15.52,5.19,0.3343,-8.35,8.35,23.87,44
store_39,item_12,1,Permintaan Tinggi,42.58,10.64,0.25,16.88,16.88,25.7,46
store_39,item_13,1,Permintaan Tinggi,50.59,12.44,0.2459,26.21,26.21,24.38,44
store_39,item_14,1,Permintaan Tinggi,42.19,10.0,0.237,15.4,15.4,26.79,47
store_39,item_15,0,Permintaan Rendah,19.69,5.51,0.2801,-8.21,8.23,27.9,48
store_39,item_16,0,Permintaan Rendah,12.87,4.22,0.3282,-13.04,13.04,25.91,46
store_39,item_17,1,Permintaan Tinggi,44.59,11.64,0.2612,22.71,22.71,21.88,42
store_39,item_18,1,Permintaan Tinggi,38.91,9.33,0.2397,14.2,14.2,24.7,45
store_39,item_19,1,Permintaan Tinggi,40.5,9.99,0.2466,15.38,15.38,25.12,45
store_39,item_2,0,Permintaan Rendah,25.23,6.13,0.2429,1.84,2.9,23.39,43
store_39,item_20,1,Permintaan Tinggi,42.14,10.88,0.2583,16.22,16.22,25.92,46
store_39,item_21,0,Permintaan Rendah,15.4,4.46,0.2894,-6.58,6.63,21.99,42
store_39,item_22,0,Permintaan Rendah,27.09,7.15,0.2641,7.82,7.84,19.27,39
store_39,item_23,1,Permintaan Tinggi,48.96,12.64,0.2583,21.45,21.45,27.51,47
store_39,item_24,0,Permintaan Rendah,16.99,4.87,0.2868,-4.32,4.51,21.32,41
store_39,item_25,1,Permintaan Tinggi,46.2,10.87,0.2353,20.58,20.58,25.61,45
store_39,item_26,1,Permintaan Tinggi,36.41,9.08,0.2495,11.15,11.15,25.26,45
store_39,item_27,0,Permintaan Rendah,25.22,6.2,0.2459,5.76,6.1,19.46,39
store_39,item_28,0,Permintaan Rendah,14.79,4.46,0.3015,-12.26,12.26,27.05,47
store_39,item_29,0,Permintaan Rendah,24.8,6.98,0.2813,0.41,2.72,24.39,44
store_39,item_3,0,Permintaan Rendah,27.62,7.26,0.2629,6.4,6.42,21.22,41
store_39,item_30,0,Permintaan Rendah,24.99,6.49,0.2597,1.96,2.96,23.03,43
store_39,item_31,1,Permintaan Tinggi,39.34,8.75,0.2223,14.95,14.95,24.39,44
store_39,item_32,1,Permintaan Tinggi,36.59,9.24,0.2525,12.52,12.53,24.06,44
store_39,item_33,1,Permintaan Tinggi,46.04,11.17,0.2426,20.21,20.21,25.83,46
store_39,item_34,1,Permintaan Tinggi,46.74,11.59,0.248,19.42,19.42,27.33,47
store_39,item_35,1,Permintaan Tinggi,30.32,7.38,0.2433,3.79,4.16,26.53,46
store_39,item_36,0,Permintaan Rendah,17.87,5.31,0.2972,-8.03,8.07,25.9,46
store_39,item_37,1,Permintaan Tinggi,39.24,9.36,0.2387,14.2,14.2,25.04,45
store_39,item_38,1,Permintaan Tinggi,41.29,9.95,0.241,17.07,17.07,24.21,44
store_39,item_39,1,Permintaan Tinggi,34.21,8.55,0.25,9.29,9.31,24.93,45
store_39,item_4,0,Permintaan Rendah,22.83,5.9,0.2586,-2.48,3.35,25.31,45
store_39,item_40,1,Permintaan Tinggi,43.08,11.25,0.2612,17.98,17.98,25.11,45
store_39,item_41,1,Permintaan Tinggi,32.59,7.71,0.2367,10.77,10.77,21.82,42
store_39,item_42,1,Permintaan Tinggi,31.76,7.98,0.2512,7.13,7.2,24.62,44
store_39,item_43,1,Permintaan Tinggi,28.77,7.2,0.2502,7.97,7.98,20.79,41
store_39,item_44,0,Permintaan Rendah,13.93,4.65,0.3339,-8.42,8.43,22.35,42
store_39,item_45,1,Permintaan Tinggi,35.79,9.24,0.2582,14.16,14.16,21.63,41
store_39,item_46,0,Permintaan Rendah,16.27,4.73,0.2908,-4.48,4.86,20.74,41
store_39,item_47,1,Permintaan Tinggi,47.52,11.35,0.2389,22.41,22.41,25.11,45
store_39,item_48,0,Permintaan Rendah,15.7,5.02,0.3196,-6.74,6.76,22.43,42
store_39,item_49,0,Permintaan Rendah,20.42,5.67,0.2778,-0.8,2.44,21.21,41
store_39,item_5,1,Permintaan Tinggi,42.84,8.76,0.2046,17.03,17.03,25.81,46
store_39,item_50,0,Permintaan Rendah,14.73,4.19,0.2846,-7.12,7.21,21.85,42
store_39,item_6,0,Permintaan Rendah,26.52,6.81,0.257,2.04,3.27,24.48,44
store_39,item_7,0,Permintaan Rendah,23.64,5.89,0.2493,1.9,2.95,21.74,42
store_39,item_8,1,Permintaan Tinggi,34.01,8.61,0.2531,14.74,14.74,19.27,39
store_39,item_9,0,Permintaan Rendah,17.77,5.17,0.291,-4.08,4.43,21.85,42
store_4,item_1,1,Permintaan Tinggi,50.37,12.16,0.2413,28.58,28.58,21.79,42
store_4,item_10,1,Permintaan Tinggi,44.26,10.75,0.243,17.5,17.5,26.76,47
store_4,item_11,0,Permintaan Rendah,15.89,4.5,0.2829,-7.59,7.61,23.49,43
store_4,item_12,1,Permintaan Tinggi,43.05,10.15,0.2357,15.13,15.13,27.93,48
store_4,item_13,1,Permintaan Tinggi,50.96,11.45,0.2248,30.17,30.17,20.79,41
store_4,item_14,1,Permintaan Tinggi,44.01,11.96,0.2717,16.61,16.61,27.4,47
store_4,item_15,0,Permintaan Rendah,20.52,5.71,0.2782,-3.83,4.29,24.35,44
store_4,item_16,0,Permintaan Rendah,13.24,4.24,0.3206,-11.13,11.13,24.37,44
store_4,item_17,1,Permintaan Tinggi,44.83,11.2,0.2499,20.31,20.31,24.51,44
store_4,item_18,1,Permintaan Tinggi,41.14,11.17,0.2715,16.36,16.36,24.78,45
store_4,item_19,1,Permintaan Tinggi,40.72,9.26,0.2273,16.94,16.94,23.79,44
store_4,item_2,0,Permintaan Rendah,24.83,6.44,0.2594,5.16,5.34,19.66,40
store_4,item_20,1,Permintaan Tinggi,42.74,9.86,0.2307,16.89,16.89,25.85,46
store_4,item_21,0,Permintaan Rendah,16.01,4.6,0.2873,-5.66,5.71,21.67,42
store_4,item_22,0,Permintaan Rendah,27.43,7.72,0.2814,6.95,7.09,20.49,40
store_4,item_23,1,Permintaan Tinggi,49.64,12.4,0.2498,28.79,28.79,20.84,41
store_4,item_24,0,Permintaan Rendah,17.29,5.0,0.2891,-5.8,5.91,23.09,43
store_4,item_25,1,Permintaan Tinggi,46.88,11.77,0.2511,19.72,19.72,27.15,47
store_4,item_26,1,Permintaan Tinggi,36.89,9.07,0.2458,14.55,14.55,22.33,42
store_4,item_27,0,Permintaan Rendah,26.35,6.69,0.2537,4.57,4.92,21.79,42
store_4,item_28,0,Permintaan Rendah,15.31,5.0,0.3269,-6.57,6.64,21.88,42
store_4,item_29,0,Permintaan Rendah,25.22,6.26,0.2483,2.15,3.0,23.07,43
store_4,item_3,1,Permintaan Tinggi,28.67,8.03,0.2802,5.54,5.71,23.13,43
store_4,item_30,0,Permintaan Rendah,25.8,6.57,0.2545,4.05,4.48,21.75,42
store_4,item_31,1,Permintaan Tinggi,41.77,10.51,0.2516,16.33,16.33,25.43,45
store_4,item_32,1,Permintaan Tinggi,37.8,9.63,0.2546,12.8,12.8,25.0,45
store_4,item_33,1,Permintaan Tinggi,47.27,11.79,0.2494,18.99,18.99,28.28,48
store_4,item_34,1,Permintaan Tinggi,47.44,11.21,0.2363,20.87,20.87,26.57,46
store_4,item_35,1,Permintaan Tinggi,30.92,7.12,0.2302,7.05,7.06,23.87,44
store_4,item_36,0,Permintaan Rendah,17.7,5.06,0.2857,0.33,2.9,17.37,37
store_4,item_37,1,Permintaan Tinggi,40.88,9.83,0.2405,15.81,15.81,25.07,45
store_4,item_38,1,Permintaan Tinggi,42.12,11.03,0.2618,16.35,16.35,25.77,46
store_4,item_39,1,Permintaan Tinggi,35.24,8.87,0.2518,11.16,11.16,24.08,44
store_4,item_4,0,Permintaan Rendah,23.56,6.64,0.2819,-1.26,2.58,24.82,45
store_4,item_40,1,Permintaan Tinggi,43.56,11.45,0.2628,17.27,17.27,26.29,46
store_4,item_41,1,Permintaan Tinggi,32.25,8.02,0.2487,5.17,5.32,27.08,47
store_4,item_42,1,Permintaan Tinggi,32.88,8.11,0.2466,10.35,10.35,22.53,42
store_4,item_43,1,Permintaan Tinggi,29.47,7.51,0.2547,6.66,6.76,22.8,43
store_4,item_44,0,Permintaan Rendah,14.49,4.92,0.3395,-8.9,8.93,23.39,43
store_4,item_45,1,Permintaan Tinggi,36.58,9.04,0.247,9.64,9.64,26.94,47
store_4,item_46,0,Permintaan Rendah,17.31,4.97,0.2874,-6.81,6.83,24.12,44
store_4,item_47,1,Permintaan Tinggi,48.28,11.54,0.2389,27.84,27.84,20.45,40
store_4,item_48,0,Permintaan Rendah,16.17,4.88,0.3016,-6.29,6.35,22.46,42
store_4,item_49,0,Permintaan Rendah,21.05,6.12,0.2908,-3.09,3.62,24.14,44
store_4,item_5,1,Permintaan Tinggi,44.57,9.66,0.2167,17.92,17.92,26.65,47
store_4,item_50,0,Permintaan Rendah,14.41,4.23,0.2935,-5.89,5.95,20.31,40
store_4,item_6,0,Permintaan Rendah,26.43,6.94,0.2628,5.18,5.34,21.25,41
store_4,item_7,0,Permintaan Rendah,24.23,6.85,0.2828,-2.14,3.09,26.38,46
store_4,item_8,1,Permintaan Tinggi,34.41,7.99,0.2323,10.8,10.8,23.61,43
store_4,item_9,0,Permintaan Rendah,18.53,5.06,0.2732,-0.5,2.83,19.03,39
store_40,item_1,1,Permintaan Tinggi,38.66,9.42,0.2437,13.16,13.16,25.49,45
store_40,item_10,1,Permintaan Tinggi,33.01,8.66,0.2623,10.28,10.28,22.73,43
store_40,item_11,0,Permintaan Rendah,11.89,3.55,0.2987,-9.89,9.89,21.77,42
store_40,item_12,1,Permintaan Tinggi,33.1,8.56,0.2586,12.62,12.62,20.48,40
store_40,item_13,1,Permintaan Tinggi,39.39,10.1,0.2564,13.33,13.35,26.06,46
store_40,item_14,1,Permintaan Tinggi,32.61,7.92,0.2428,7.67,7.71,24.94,45
store_40,item_15,0,Permintaan Rendah,15.86,4.48,0.2826,-10.21,10.21,26.07,46
store_40,item_16,0,Permintaan Rendah,9.71,3.53,0.3639,-11.69,11.7,21.41,41
store_40,item_17,1,Permintaan Tinggi,35.01,9.69,0.2768,9.98,10.0,25.02,45
store_40,item_18,1,Permintaan Tinggi,31.48,8.71,0.2765,5.35,5.47,26.13,46
store_40,item_19,1,Permintaan Tinggi,31.71,7.76,0.2445,8.28,8.31,23.43,43
store_40,item_2,0,Permintaan Rendah,19.51,6.08,0.3117,-3.13,3.68,22.64,42
store_40,item_20,1,Permintaan Tinggi,32.21,7.76,0.2409,8.09,8.11,24.12,44
store_40,item_21,0,Permintaan Rendah,12.56,4.47,0.3562,-14.64,14.64,27.2,47
store_40,item_22,0,Permintaan Rendah,20.97,5.96,0.2841,-1.62,2.93,22.59,42
store_40,item_23,1,Permintaan Tinggi,37.26,8.95,0.2404,15.59,15.59,21.67,42
store_40,item_24,0,Permintaan Rendah,12.99,4.39,0.3378,-14.2,14.2,27.2,47
store_40,item_25,1,Permintaan Tinggi,35.87,9.14,0.2549,11.81,11.81,24.06,44
store_40,item_26,1,Permintaan Tinggi,27.85,6.45,0.2316,4.74,5.17,23.11,43
store_40,item_27,0,Permintaan Rendah,19.07,5.17,0.2713,-3.78,4.16,22.85,43
store_40,item_28,0,Permintaan Rendah,11.7,3.89,0.3322,-12.18,12.18,23.87,44
store_40,item_29,0,Permintaan Rendah,19.61,6.42,0.3272,-4.07,4.36,23.69,44
store_40,item_3,0,Permintaan Rendah,21.41,5.84,0.2728,-3.19,3.79,24.6,44
store_40,item_30,0,Permintaan Rendah,19.59,5.19,0.265,-2.88,3.49,22.47,42
store_40,item_31,1,Permintaan Tinggi,32.3,8.44,0.2612,6.89,6.94,25.41,45
store_40,item_32,1,Permintaan Tinggi,28.84,7.3,0.2533,6.35,6.43,22.49,42
store_40,item_33,1,Permintaan Tinggi,36.01,8.72,0.2422,12.34,12.34,23.67,44
store_40,item_34,1,Permintaan Tinggi,36.17,9.55,0.2639,11.39,11.4,24.78,45
store_40,item_35,0,Permintaan Rendah,23.95,6.74,0.2816,3.72,4.07,20.23,40
store_40,item_36,0,Permintaan Rendah,13.5,4.58,0.3394,-10.32,10.33,23.82,44
store_40,item_37,1,Permintaan Tinggi,31.05,7.42,0.2391,4.55,4.87,26.5,46
store_40,item_38,1,Permintaan Tinggi,32.16,7.13,0.2216,9.22,9.22,22.95,43
store_40,item_39,0,Permintaan Rendah,26.15,6.44,0.2463,3.43,3.92,22.72,43
store_40,item_4,0,Permintaan Rendah,17.84,5.12,0.2871,-3.65,4.19,21.49,41
store_40,item_40,1,Permintaan Tinggi,33.05,8.58,0.2596,6.38,6.48,26.68,47
store_40,item_41,0,Permintaan Rendah,24.31,5.92,0.2436,0.74,2.83,23.57,43
store_40,item_42,0,Permintaan Rendah,25.21,6.69,0.2653,4.1,4.34,21.11,41
store_40,item_43,0,Permintaan Rendah,23.01,6.23,0.271,-3.27,3.83,26.28,46
store_40,item_44,0,Permintaan Rendah,10.65,3.76,0.3529,-13.63,13.63,24.28,44
store_40,item_45,0,Permintaan Rendah,27.58,7.13,0.2584,4.35,4.64,23.23,43
store_40,item_46,0,Permintaan Rendah,13.02,4.19,0.322,-7.66,7.7,20.68,41
store_40,item_47,1,Permintaan Tinggi,36.67,9.5,0.2591,15.58,15.58,21.09,41
store_40,item_48,0,Permintaan Rendah,12.59,4.68,0.3719,-13.65,13.65,26.24,46
store_40,item_49,0,Permintaan Rendah,15.48,4.17,0.2693,-10.62,10.62,26.1,46
store_40,item_5,1,Permintaan Tinggi,33.98,8.79,0.2587,9.61,9.61,24.37,44
store_40,item_50,0,Permintaan Rendah,10.8,4.06,0.3757,-8.37,8.38,19.17,39
store_40,item_6,0,Permintaan Rendah,20.49,6.33,0.309,-7.77,7.77,28.26,48
store_40,item_7,0,Permintaan Rendah,17.91,4.64,0.2592,-7.31,7.39,25.22,45
store_40,item_8,0,Permintaan Rendah,25.67,6.33,0.2464,8.71,8.71,16.97,37
store_40,item_9,0,Permintaan Rendah,14.15,4.58,0.3236,-12.61,12.61,26.76,47
store_41,item_1,1,Permintaan Tinggi,46.25,12.24,0.2647,21.04,21.04,25.21,45
store_41,item_10,1,Permintaan Tinggi,40.29,10.63,0.2638,18.47,18.47,21.83,42
store_41,item_11,0,Permintaan Rendah,13.96,4.24,0.3037,-8.12,8.17,22.09,42
store_41,item_12,1,Permintaan Tinggi,38.79,10.1,0.2604,10.79,10.8,28.0,48
store_41,item_13,1,Permintaan Tinggi,45.51,9.68,0.2128,21.95,21.95,23.56,43
store_41,item_14,1,Permintaan Tinggi,38.2,9.56,0.2502,13.11,13.11,25.09,45
store_41,item_15,0,Permintaan Rendah,18.41,4.9,0.2665,-4.49,4.8,22.9,43
store_41,item_16,0,Permintaan Rendah,11.65,3.82,0.3275,-13.41,13.41,25.06,45
store_41,item_17,1,Permintaan Tinggi,38.98,8.69,0.2229,16.28,16.28,22.7,43
store_41,item_18,1,Permintaan Tinggi,35.62,7.52,0.2111,12.46,12.46,23.16,43
store_41,item_19,1,Permintaan Tinggi,36.86,8.9,0.2413,12.91,12.91,23.95,44
store_41,item_2,0,Permintaan Rendah,23.42,6.11,0.2608,-4.3,4.62,27.72,48
store_41,item_20,1,Permintaan Tinggi,38.38,8.99,0.2343,14.95,14.95,23.42,43
store_41,item_21,0,Permintaan Rendah,14.74,3.93,0.2665,-8.43,8.43,23.18,43
store_41,item_22,0,Permintaan Rendah,23.81,5.98,0.251,-0.22,2.45,24.03,44
store_41,item_23,1,Permintaan Tinggi,44.71,9.84,0.22,18.49,18.49,26.22,46
store_41,item_24,0,Permintaan Rendah,16.08,4.94,0.3069,-5.79,5.97,21.88,42
store_41,item_25,1,Permintaan Tinggi,42.87,11.99,0.2796,15.38,15.38,27.49,47
store_41,item_26,1,Permintaan Tinggi,33.56,8.18,0.2439,11.55,11.55,22.01,42
store_41,item_27,0,Permintaan Rendah,22.59,5.49,0.2429,-0.4,2.69,22.99,43
store_41,item_28,0,Permintaan Rendah,14.12,4.76,0.3372,-12.23,12.25,26.34,46
store_41,item_29,0,Permintaan Rendah,22.33,6.25,0.2798,-3.04,3.76,25.37,45
store_41,item_3,0,Permintaan Rendah,25.05,6.37,0.2541,4.04,4.34,21.01,41
store_41,item_30,0,Permintaan Rendah,23.08,5.89,0.2553,0.31,2.5,22.76,43
store_41,item_31,1,Permintaan Tinggi,36.99,8.81,0.2383,12.67,12.67,24.32,44
store_41,item_32,1,Permintaan Tinggi,33.14,7.95,0.24,9.0,9.0,24.14,44
store_41,item_33,1,Permintaan Tinggi,41.89,10.71,0.2556,18.57,18.57,23.32,43
store_41,item_34,1,Permintaan Tinggi,43.65,11.98,0.2745,22.23,22.23,21.42,41
store_41,item_35,1,Permintaan Tinggi,28.4,7.52,0.2647,5.66,5.75,22.74,43
store_41,item_36,0,Permintaan Rendah,15.85,4.28,0.2698,-7.06,7.11,22.91,43
store_41,item_37,1,Permintaan Tinggi,37.71,9.65,0.2559,14.57,14.57,23.14,43
store_41,item_38,1,Permintaan Tinggi,37.73,8.47,0.2245,15.96,15.96,21.77,42
store_41,item_39,1,Permintaan Tinggi,30.79,7.33,0.238,7.78,7.79,23.01,43
store_41,item_4,0,Permintaan Rendah,20.59,6.0,0.2914,-2.85,3.6,23.44,43
store_41,item_40,1,Permintaan Tinggi,38.79,9.57,0.2467,11.73,11.73,27.06,47
store_41,item_41,1,Permintaan Tinggi,28.3,7.73,0.273,3.29,3.97,25.02,45
store_41,item_42,1,Permintaan Tinggi,29.91,7.8,0.2606,6.67,6.68,23.25,43
store_41,item_43,0,Permintaan Rendah,26.83,6.53,0.2434,9.4,9.4,17.42,37
store_41,item_44,0,Permintaan Rendah,12.24,4.1,0.3348,-12.8,12.8,25.04,45
store_41,item_45,1,Permintaan Tinggi,32.41,7.52,0.2321,6.32,6.43,26.09,46
store_41,item_46,0,Permintaan Rendah,15.55,5.09,0.3275,-7.52,7.54,23.07,43
store_41,item_47,1,Permintaan Tinggi,43.45,10.63,0.2446,19.11,19.11,24.34,44
store_41,item_48,0,Permintaan Rendah,14.47,4.35,0.3008,-10.26,10.26,24.73,45
store_41,item_49,0,Permintaan Rendah,18.67,5.25,0.2811,-4.48,4.7,23.15,43
store_41,item_5,1,Permintaan Tinggi,39.38,9.23,0.2345,14.23,14.23,25.14,45
store_41,item_50,0,Permintaan Rendah,12.92,4.14,0.3201,-6.86,6.91,19.77,40
store_41,item_6,0,Permintaan Rendah,24.14,6.14,0.2544,2.57,3.22,21.57,41
store_41,item_7,0,Permintaan Rendah,21.93,6.1,0.2783,0.54,2.91,21.39,41
store_41,item_8,1,Permintaan Tinggi,30.24,7.46,0.2468,7.03,7.07,23.21,43
store_41,item_9,0,Permintaan Rendah,16.49,4.31,0.2612,-4.66,4.85,21.14,41
store_42,item_1,1,Permintaan Tinggi,39.47,10.45,0.2648,13.16,13.16,26.32,46
store_42,item_10,1,Permintaan Tinggi,34.04,8.01,0.2353,13.13,13.14,20.92,41
store_42,item_11,0,Permintaan Rendah,12.67,4.35,0.3435,-10.39,10.39,23.06,43
store_42,item_12,1,Permintaan Tinggi,33.89,8.01,0.2362,11.4,11.4,22.49,42
store_42,item_13,1,Permintaan Tinggi,40.26,10.14,0.2519,13.93,13.93,26.32,46
store_42,item_14,1,Permintaan Tinggi,33.05,7.59,0.2295,7.36,7.36,25.69,46
store_42,item_15,0,Permintaan Rendah,16.18,5.03,0.311,-8.53,8.53,24.72,45
store_42,item_16,0,Permintaan Rendah,9.88,4.03,0.4082,-13.47,13.47,23.35,43
store_42,item_17,1,Permintaan Tinggi,35.05,8.52,0.2431,11.44,11.44,23.61,43
store_42,item_18,1,Permintaan Tinggi,31.35,7.57,0.2416,12.61,12.61,18.74,39
store_42,item_19,1,Permintaan Tinggi,33.21,9.5,0.2861,10.52,10.52,22.68,43
store_42,item_2,0,Permintaan Rendah,20.16,5.31,0.2634,-3.54,3.95,23.7,44
store_42,item_20,1,Permintaan Tinggi,33.29,8.96,0.2691,8.98,8.98,24.31,44
store_42,item_21,0,Permintaan Rendah,12.21,4.13,0.3385,-6.39,6.51,18.6,38
store_42,item_22,0,Permintaan Rendah,20.99,5.91,0.2818,-2.52,3.29,23.51,43
store_42,item_23,1,Permintaan Tinggi,38.08,9.42,0.2474,15.73,15.73,22.34,42
store_42,item_24,0,Permintaan Rendah,13.45,4.13,0.3074,-4.07,4.37,17.52,37
store_42,item_25,1,Permintaan Tinggi,36.19,10.34,0.2858,10.48,10.49,25.71,46
store_42,item_26,1,Permintaan Tinggi,29.03,7.38,0.2541,4.93,5.18,24.1,44
store_42,item_27,0,Permintaan Rendah,19.95,5.39,0.2704,-0.34,2.57,20.29,40
store_42,item_28,0,Permintaan Rendah,11.95,4.15,0.3476,-12.93,12.93,24.88,45
store_42,item_29,0,Permintaan Rendah,19.42,5.84,0.3004,-6.63,6.72,26.06,46
store_42,item_3,0,Permintaan Rendah,21.18,6.34,0.2991,-1.46,2.76,22.64,42
store_42,item_30,0,Permintaan Rendah,20.4,5.74,0.2815,-5.45,5.56,25.85,46
store_42,item_31,1,Permintaan Tinggi,31.77,7.35,0.2314,6.5,6.64,25.27,45
store_42,item_32,1,Permintaan Tinggi,28.97,7.49,0.2586,4.65,4.95,24.32,44
store_42,item_33,1,Permintaan Tinggi,37.05,8.79,0.2372,11.61,11.61,25.44,45
store_42,item_34,1,Permintaan Tinggi,38.18,10.47,0.2742,12.23,12.23,25.95,46
store_42,item_35,0,Permintaan Rendah,24.68,7.09,0.2871,-1.02,2.86,25.7,46
store_42,item_36,0,Permintaan Rendah,13.69,4.48,0.3271,-6.13,6.34,19.82,40
store_42,item_37,1,Permintaan Tinggi,31.11,7.46,0.2399,6.67,6.8,24.45,44
store_42,item_38,1,Permintaan Tinggi,33.5,7.97,0.2379,9.39,9.4,24.11,44
store_42,item_39,1,Permintaan Tinggi,27.26,7.14,0.2621,-1.29,2.85,28.54,48
store_42,item_4,0,Permintaan Rendah,18.24,5.05,0.2767,-2.64,3.41,20.88,41
store_42,item_40,1,Permintaan Tinggi,32.9,8.14,0.2475,9.66,9.67,23.24,43
store_42,item_41,0,Permintaan Rendah,24.5,5.79,0.2363,2.89,3.59,21.61,41
store_42,item_42,0,Permintaan Rendah,25.51,7.0,0.2742,2.61,3.42,22.9,43
store_42,item_43,0,Permintaan Rendah,22.52,6.23,0.2768,-3.48,3.99,26.0,46
store_42,item_44,0,Permintaan Rendah,10.7,3.95,0.3695,-11.1,11.1,21.8,42
store_42,item_45,1,Permintaan Tinggi,28.58,8.02,0.2807,2.88,3.93,25.7,46
store_42,item_46,0,Permintaan Rendah,13.24,3.57,0.27,-12.06,12.06,25.3,45
